cycles,instructions,cache_misses,branch_misses,label
6548682,3637038,41316,30616,2
6467254,3638829,42516,29672,2
6527973,3644135,39213,30193,2
6477882,3644217,43641,29823,2
157110638,119767677,594664,337813,2
162841226,119835033,608979,344732,2
161803301,119718288,673286,339963,2
159849663,119713617,590005,339384,2
101298262,84895831,170670,107376,2
105039588,84888171,178155,102672,2
100184655,84911379,161296,108828,2
104153947,84919790,193568,108869,2
137242844,106368613,423954,243962,2
139756208,106384462,452590,244199,2
141611427,106372314,433320,256915,2
139156494,106387903,494708,245514,2
116944333,93235593,296840,162969,2
113935980,93271538,323529,155960,2
119593190,93282612,286079,166396,2
119365318,93235728,293093,157806,2
192781119,137546087,846310,463102,2
194048793,137565676,850454,454170,2
188960737,137536178,748788,469277,2
118819254,93866244,300420,158368,2
120564292,93864059,270808,171758,2
119206834,93772436,285502,164360,2
120600481,93812949,339229,168664,2
172710685,127764961,776165,383708,2
175501839,127722623,798552,390204,2
175619596,127612474,651221,376941,2
120054235,95166556,318207,176833,2
117503477,95068892,314130,175199,2
122370168,95081437,341192,175431,2
117826612,95098054,315131,177131,2
121852003,95147878,298095,181410,2
134576629,103727231,396311,237702,2
134322322,103820797,472372,232770,2
131603369,103703928,439333,224341,2
137147378,103739826,465481,222559,2
184160811,131688691,758560,415715,2
184570746,131623134,798361,421892,2
183666560,131653707,806245,417262,2
145958398,113247553,457306,295296,2
151363740,113373840,575473,303471,2
152700816,113574623,509904,309635,2
104257655,84081024,157580,105144,2
104540407,84102770,202504,103384,2
98460909,83891893,190172,97402,2
99200906,83929194,171073,96803,2
101648513,83892304,175398,99490,2
100120504,84613629,176466,104721,2
102010659,84599185,202832,99822,2
103393934,84581597,172657,100948,2
103606108,84594439,210605,102175,2
102557282,84636335,191424,111049,2
4217294,2225615,26466,21980,2
4286189,2238337,28991,21764,2
4224794,2229444,26304,22410,2
4244545,2222937,26230,21839,2
4310008,2249580,27403,22262,2
4215741,2234225,24733,21694,2
4289688,2249148,30204,22205,2
4246743,2232041,25891,21478,2
4296980,2253213,27344,21735,2
4173505,2213467,27646,21253,2
106828665,87976069,259131,125638,2
110453427,88167510,228818,123526,2
107712424,88382457,228300,128975,2
113547722,91378771,296632,271307,2
110805877,88014977,252515,128356,2
118964722,70470335,909823,472316,2
118483277,70354234,885680,470853,2
118802719,70392218,967951,473202,2
118038408,70211484,850416,464308,2
126380344,99255965,371459,197667,2
129950412,99304952,403333,206472,2
48140197,28770038,341280,186548,2
128386163,99277068,410038,204025,2
158482188,119668100,626531,324317,2
159593278,119668854,650881,324200,2
163837769,119540073,654827,336219,2
170372187,123419580,660189,365324,2
169097609,123384563,735602,354858,2
169067610,123342182,790902,368793,2
169260427,123482455,671065,366621,2
188984752,136013893,891816,452778,2
190867785,136150709,782099,427339,2
190674478,136034663,929966,455601,2
132085197,100728181,395675,215580,2
125674559,100752515,379438,211649,2
130621832,100756623,352883,210509,2
95347038,81483875,129161,80020,2
98543183,81472543,162461,85827,2
99707247,81474061,151834,83438,2
95672406,81462627,143829,85631,2
100433376,81883556,158749,89974,2
123195416,96768972,323712,186926,2
122882975,96637929,320545,186595,2
121140995,96646893,370634,182334,2
120980812,96614039,331657,179505,2
118038427,93852959,298146,170169,2
119469166,93912360,314162,166705,2
118255045,93856631,300537,169687,2
117736361,93840380,329629,160867,2
116473651,93848221,283903,168336,2
16803415,9856617,117246,71260,2
17021524,9924587,120839,72920,2
16738092,9883809,124685,67461,2
16691604,9870458,131044,66217,2
16875868,9899767,127868,71656,2
16940558,9898648,116002,72438,2
17030255,9901263,122719,72642,2
16762933,9878023,142886,66818,2
180315284,130057767,784326,407064,2
179768441,130043089,652677,410781,2
179148818,130072145,723239,406434,2
97768466,83635085,177311,93072,2
101942356,83589623,162193,98717,2
103094594,83637897,173368,94602,2
102885042,83609769,149436,94091,2
102916870,83620921,160969,94249,2
2457467,1166271,13562,15262,2
2509403,1167572,13579,15176,2
2473330,1160611,13519,14692,2
2455017,1152207,13251,14233,2
2509004,1171110,13642,15412,2
2493716,1173289,13326,15194,2
2496484,1173443,13218,14973,2
2498280,1171080,13748,14789,2
