cycles,instructions,cache_misses,branch_misses,label
79446275,70899252,8402,8185,0
81437903,70895130,9148,8018,0
79880234,70905301,8278,8885,0
81450974,70900277,9031,8174,0
78297665,70896165,8612,8713,0
81101147,70929412,9673,9013,0
81485383,70903610,8879,8630,0
79098969,70903905,8652,8833,0
76687145,70903128,9210,8780,0
80718130,70911841,8844,9034,0
73177367,70889680,8463,8693,0
79139046,70912849,9136,8865,0
79110094,70914907,9270,9189,0
81508358,70917396,8808,8737,0
81539894,70925923,9268,8987,0
78283925,70911586,9085,8454,0
78737681,70909087,9649,8438,0
76664606,70894754,9043,8498,0
78789884,70907030,9357,8374,0
77566666,70928318,9513,9811,0
79102176,70900758,8579,8444,0
80669108,70915493,8504,8525,0
76692715,70900422,9424,8742,0
77505511,70901605,8430,8667,0
79867556,70902499,8805,8752,0
76670454,70897200,9133,8433,0
81467778,70909580,9163,8232,0
79117763,70919143,8866,9321,0
77495864,70901919,8885,8725,0
79095045,70906134,9440,8597,0
74415500,70889347,9474,8644,0
81352499,70910438,9428,8222,0
77099411,70903647,8905,9105,0
78503187,70912364,9605,9262,0
79093925,70906225,9713,8445,0
79099797,70909929,8942,8600,0
81515015,70921083,9209,8974,0
76741747,70913425,8875,9168,0
78540560,70922176,9142,9662,0
80734559,70927544,9847,9267,0
79103716,70903657,9175,8819,0
78255371,70890708,8371,8674,0
79910908,70908902,9303,8566,0
81468795,70906980,8506,8690,0
79861917,70899660,8541,8172,0
77519710,70914257,8704,9404,0
79101574,70910444,8631,8841,0
77481564,70898826,8866,8781,0
77316016,70895163,8736,8385,0
81478881,70910310,8579,8298,0
79108381,70909164,8449,9066,0
78278781,70903404,8555,8837,0
80723100,70919327,9235,8991,0
81523033,70923360,8778,9350,0
77539927,70912055,9151,8966,0
81000825,71154649,12818,12200,0
81504758,70925089,9629,8396,0
81486200,70912333,9076,8825,0
77537069,70919514,9940,9570,0
75118429,70893608,8865,8812,0
78310784,70918427,8997,9190,0
77487818,70894591,9086,8581,0
81512055,70919138,9070,9342,0
79152002,70920662,8709,9377,0
77475793,70892645,8515,8396,0
79078112,70898948,9240,8411,0
79878499,70905207,8509,8612,0
79137368,70919408,9270,9314,0
80575421,70918339,8470,9086,0
80000366,70916315,9085,8510,0
78280732,70898819,9429,8420,0
81490658,70908688,8452,8735,0
79178917,70932464,9622,9693,0
81493601,70909892,9221,8567,0
79064996,70902794,8530,8635,0
81478577,70907117,8786,9000,0
75927997,70914523,9122,9129,0
76660871,70896382,8612,8491,0
78346289,70919356,9490,9056,0
79129109,70913367,9778,9189,0
77578177,70916023,9436,9259,0
75156142,70907872,9639,9306,0
77475148,70897218,8888,8283,0
79116773,70915389,8785,9105,0
79878613,70901775,9135,8639,0
77494194,70902741,8854,9098,0
76699454,70908641,9005,9161,0
77574092,70929584,9379,9569,0
76671106,70900045,8493,8474,0
77475846,70901207,8660,8274,0
79865594,70907987,8282,8525,0
80677649,70914826,8821,8351,0
79902671,70922300,8979,8490,0
79790652,70913325,8723,8731,0
79539100,70913736,8815,8780,0
81472280,70909332,9056,8597,0
78301165,70902610,8543,8794,0
79089857,70907495,8562,8919,0
79860912,70910902,8880,8023,0
81471263,70907813,8133,8609,0
78261316,70900075,8291,8460,0
79912895,70913809,8961,8669,0
78285589,70915695,8425,8582,0
81479857,70915928,8702,8612,0
79885198,70899942,8695,8826,0
79800350,70912314,8853,8553,0
78242240,70887978,8617,8285,0
76713482,70906768,8491,9040,0
79074132,70901193,8720,8736,0
79869721,70900008,8729,8531,0
77487341,70902002,8858,8894,0
80135604,70916672,9829,10703,0
77499302,70901480,9180,8909,0
79623376,71131061,11659,12697,0
76690338,70902355,8527,8394,0
76647241,70893611,8377,8505,0
79927704,70909076,9142,8955,0
76660909,70895946,9161,8199,0
77691301,70894514,8892,8227,0
80669691,70907583,9462,8399,0
79332239,70908711,9446,8924,0
77270249,70894211,8399,8412,0
75873407,70906284,8961,7985,0
79899827,70895214,8916,8228,0
81480470,70904601,8942,8681,0
79163228,70910893,9179,9592,0
78160362,70905269,8732,8977,0
76732088,70899160,9243,9032,0
78037589,70908327,9206,8262,0
77511862,70897544,8731,9039,0
80702742,70900765,9074,8753,0
78299274,70910047,9525,8845,0
81527645,70919626,9258,8872,0
80709923,70907635,8699,8787,0
77546158,70927090,9792,9275,0
78243143,70902687,8812,8294,0
78776803,70912384,9301,8323,0
81530196,70922524,9434,8645,0
79024736,70899129,8646,8739,0
79849724,70897091,8759,8262,0
80591208,70914120,8994,9285,0
78091742,70911946,8864,9193,0
77548386,70908182,9551,9679,0
79933877,70919699,9115,9276,0
77525600,70908615,8746,8702,0
78317834,70909052,9191,9252,0
79870874,70909744,9109,8622,0
75914162,70904324,9049,8849,0
76657563,70895085,9005,8453,0
80659236,70910117,9131,8938,0
79870775,70901175,8655,8689,0
76684130,70899983,8932,8809,0
77462639,70917736,9656,9024,0
74851446,70893615,8977,8608,0
76497938,70903510,8752,9128,0
77420456,70910650,9116,9270,0
77518445,70906189,8854,8655,0
79868990,70910041,8965,8309,0
77464943,70897242,8885,8526,0
79905512,70914890,8729,8973,0
78452488,70890615,8817,7790,0
75908181,70904729,8863,8968,0
78268391,70893948,8607,8808,0
75856612,70894502,8510,8035,0
79067873,70900456,9031,8308,0
77489412,70897224,8602,8588,0
80004468,70905943,8902,8403,0
79070230,70904595,8973,8230,0
81554002,70919841,8828,9701,0
79117200,70927701,9358,8549,0
77510309,70904234,9016,8997,0
78303335,70909337,8627,8979,0
79906730,70921274,8876,8675,0
75867319,70890350,8470,8555,0
79066658,70897631,9474,8723,0
75899148,70906044,8725,8753,0
76702502,70906878,9092,9048,0
76786151,70908793,9686,9441,0
77478220,70905968,8690,8352,0
79170160,70929255,9223,9285,0
78306594,70903971,9231,8923,0
75086396,70893016,8728,8356,0
76753334,70925034,9505,9465,0
81501225,70918028,9223,9104,0
77502255,70906683,9239,8607,0
77810198,70906023,8752,8109,0
78308846,70907652,8593,8866,0
79120243,70915852,9419,9064,0
79082136,70907393,9018,8035,0
76713522,70905645,9566,9307,0
81509807,70911474,9177,8710,0
79858781,70897226,8249,8127,0
75960099,70914912,9317,9411,0
81502078,70912067,8634,8940,0
76652319,70889467,8685,8504,0
75853061,70884748,8607,8013,0
76712384,70910180,9253,9037,0
76724169,70909635,8962,8536,0
79891777,70912903,9026,8224,0
78406811,70921959,9559,9263,0
78303305,70898295,8679,8676,0
79893781,70913457,8882,9005,0
79746100,70907074,8478,9105,0
80706081,70919481,9791,8907,0
78316617,70905044,8801,9282,0
80590797,70914521,8676,8989,0
79086994,70902808,9169,8875,0
77565521,70921471,9560,9149,0
76682729,70899755,8611,8755,0
78281598,70904979,8609,8129,0
78354102,70936173,9201,9439,0
80707757,70924752,9333,8807,0
78247557,70916593,9369,9183,0
76698537,70902892,8918,8853,0
79884731,70906222,8610,8804,0
79843658,70901038,8589,8213,0
75073802,70882083,8721,8594,0
76748472,70914958,9605,9304,0
78279947,70892359,8829,8507,0
79159174,70932795,9175,9437,0
78260013,70901040,8785,8049,0
79118922,70917925,8839,8845,0
78976803,70905498,8467,8676,0
80706952,70907814,9092,8794,0
76562293,70896402,8327,8698,0
80688022,70905216,9306,8231,0
80694521,70915053,8739,9162,0
80656559,70903799,8491,8730,0
79132825,70922140,9073,8960,0
79080023,70908792,8577,8280,0
79046909,70890885,8439,8016,0
79902906,70912997,9260,8859,0
78272942,70904951,8596,8372,0
80680496,70904291,8312,8391,0
80674795,70902754,8762,8742,0
78300133,70912548,8454,8643,0
79076401,70902614,8998,8860,0
78297623,70905282,8489,8546,0
78294401,70904355,9111,8831,0
78270794,70900690,8939,8791,0
77748094,70912028,8780,9068,0
76740776,70898267,8709,8364,0
77452169,70891718,8324,8137,0
80664674,70898567,9004,8681,0
79973635,70934282,9950,9406,0
81463540,70909207,8474,8220,0
80685344,70908198,8387,8958,0
81478243,70907933,8906,8330,0
79856291,70908586,8976,7972,0
78324855,70915710,8657,9533,0
79148776,70922248,9045,9330,0
78272134,70899463,9006,8354,0
81507978,70910339,9274,9057,0
77462740,70896860,8674,8770,0
79959518,70920692,9044,9157,0
74264554,70895847,8665,8210,0
78703537,70903655,8760,8663,0
80006608,70914159,9063,8875,0
75068968,70901651,8915,8171,0
80772353,70942617,9490,9308,0
78360026,70911051,8806,9080,0
79092071,70903755,8310,8696,0
79095744,70911626,9237,8920,0
79875875,70898475,8679,8724,0
78291630,70904478,8536,8841,0
79851461,70899736,8379,8149,0
75175472,70892606,8692,8920,0
78273816,70902595,8715,8642,0
79988248,70936619,9870,10281,0
76668119,70895852,8869,8612,0
77493196,70904125,8652,8602,0
77631198,70906305,8482,8542,0
80667366,70905969,8668,8623,0
81564717,70922317,9646,9465,0
76681597,70908851,9093,8171,0
76329503,70920869,9371,9453,0
78288286,70903050,9031,8396,0
80705744,70910450,9390,8343,0
77469117,70901819,8711,8178,0
77467082,70902837,9434,8369,0
80699404,70907674,8300,9008,0
79881954,70905159,8617,8903,0
81499349,70904919,8942,8602,0
79408910,70902890,8315,8744,0
78281832,70906855,8942,9000,0
79920455,70915551,9364,8949,0
80714234,70920086,8807,8864,0
81515873,70910885,9112,9127,0
81470486,70907028,8390,8894,0
80666393,70904499,8377,8111,0
78307544,70907853,9177,8812,0
79851779,70902915,8678,8212,0
81476768,70906542,8618,8602,0
74269987,70894146,9123,8712,0
76848572,70903329,8378,8994,0
79893986,70910857,9423,8956,0
74273945,70897263,8562,8346,0
80736824,70926060,8839,9329,0
78273929,70900790,8482,8779,0
74217637,70890181,9266,8427,0
76671962,70904925,8710,8467,0
79087042,70901876,8255,8601,0
80613261,70910724,8454,8851,0
81457451,70897826,8384,8678,0
79074185,70898028,8379,8206,0
79040534,70887797,8574,8403,0
79083474,70899237,8598,8558,0
77466608,70901525,9321,8242,0
80731351,70921496,8796,9319,0
76679390,70893370,8743,8674,0
78321766,70914451,8975,8817,0
79084427,70903434,8831,8389,0
81503513,70907687,8999,9147,0
79916016,70909796,8732,9247,0
79063033,70897966,8476,8037,0
80647583,70897550,8324,8276,0
78319259,70906800,9100,9385,0
75376280,70916550,9375,9805,0
81484879,70903008,8619,8858,0
75504700,70896383,9005,8665,0
76838225,70919456,9219,9286,0
77892541,70903409,8956,8963,0
77450808,70896574,8455,8690,0
79927181,70916999,9130,9337,0
79876844,70905998,9364,8903,0
76738394,70908627,8620,9009,0
77461244,70901592,8895,8622,0
81458243,70900879,8842,8036,0
78681350,70894998,8733,8652,0
75903791,70906638,8918,8842,0
78330889,70907503,8909,9347,0
79096573,70901870,8946,8855,0
77501235,70899129,9424,8356,0
78244857,70900842,8587,8287,0
79960487,70915792,9230,9615,0
81503838,70916072,9599,8868,0
77505195,70904846,8901,9046,0
79861367,70896276,8629,8176,0
80791040,70897332,8005,8015,0
80649680,70892518,8415,8387,0
78264331,70898323,8759,8665,0
79930602,70912989,8661,8864,0
80103826,70903031,8595,8797,0
78340966,70910396,9120,9718,0
79903132,70907713,8433,9267,0
79881669,70913058,9052,8598,0
77513823,70905888,8951,8850,0
76670270,70896101,8573,8315,0
79362016,70912944,9719,9222,0
77495207,70932650,10421,9390,0
79059140,70898551,8744,8219,0
80441702,70902337,9423,8842,0
80690408,70912586,9070,8704,0
78351820,70923136,9291,9594,0
79922446,70916570,8656,9212,0
77475821,70901849,8873,8457,0
79369950,70920541,8623,9080,0
79885270,70912379,8873,8706,0
81508816,70920639,9343,9058,0
81468086,70902388,9123,8663,0
80333621,70917011,9242,9581,0
79904854,70921648,9590,8678,0
81485018,70907689,8988,8743,0
77529101,70910178,9300,9226,0
79095968,70906377,8988,8879,0
79072345,70906123,8933,8645,0
77517949,70911294,9036,9347,0
81474279,70907386,8902,8800,0
78280624,70899862,8897,8347,0
79067562,70899303,8790,8731,0
81514237,70910323,9261,8850,0
81547738,70923249,9404,9573,0
78296830,70903000,9730,8621,0
78897364,70912555,9320,9483,0
77453831,70896030,8788,8508,0
81552841,70919813,9313,8996,0
79074204,70913550,8767,8318,0
79094453,70905518,9147,8353,0
78312768,70916763,8815,8579,0
79068220,70897674,8570,8292,0
78280244,70904155,9033,8672,0
79848331,70898028,8694,8436,0
81502566,70908568,8844,8715,0
79084901,70903035,8924,8826,0
77077944,70915528,8852,9159,0
81511221,70916315,9037,8955,0
79352204,70899762,8987,8528,0
81505113,70908520,8566,9098,0
80715655,70921602,9536,9289,0
79130771,70915313,8663,9173,0
79890140,70904284,8855,8882,0
78262613,70895362,8520,8527,0
81525362,70926517,9545,9189,0
76497137,70919319,9174,9699,0
81462167,70901178,8310,8542,0
78276643,70905476,8631,8598,0
79927717,70931597,9325,9042,0
80735224,70925537,8868,9547,0
80667796,70899039,8674,8526,0
76697722,70898599,8612,8538,0
77460198,70894905,8670,8174,0
77470640,70895194,8963,8285,0
81526588,70912161,8895,8809,0
