cycles,instructions,cache_misses,branch_misses,label
1297134844,1226358228,10220915,10404417,1
1289865370,1226974104,10112952,10392762,1
1293397260,1226592811,10360203,10409391,1
1287848684,1226477568,10056189,10402591,1
1292178640,1225885129,10161804,10417586,1
1291066219,1226054978,10195817,10440783,1
1291641295,1225895440,10610328,10398204,1
1293029680,1226479043,10552682,10403325,1
1296902102,1226611140,10528224,10403554,1
1293572527,1226606714,10469817,10394099,1
1295135290,1226496462,10345812,10448882,1
1296361458,1226717151,10285886,10467151,1
1292915980,1226984035,10212368,10401136,1
1297607875,1230497585,10492629,10420257,1
1297649228,1230055079,10306568,10411045,1
1292976660,1226450744,10444982,10410644,1
1292006108,1226907688,10093070,10381664,1
1306615638,1226663322,10231830,10404580,1
1314211117,1226285966,10136263,10366313,1
1317462492,1226726196,10300384,10389787,1
1314043568,1225866926,10255549,10402026,1
1310714851,1226469842,10254290,10420325,1
1307998563,1225953167,10194469,10401111,1
1298144523,1226082701,10311268,10412392,1
1309833479,1226383676,10399215,10393168,1
1297842546,1226422944,10511699,10404176,1
1279713195,1226749126,10016673,10410347,1
1294798000,1230906204,10339037,10438917,1
1293990268,1226684548,10314324,10431932,1
1292390405,1226588463,10474831,10395955,1
1301310172,1227050325,10534886,10502904,1
1292935051,1226822725,10448894,10499910,1
1309377815,1225851377,10194673,10461239,1
1310642922,1227012947,10555049,10394789,1
1316889411,1226839288,10384944,10427570,1
1308724548,1227307361,10284590,10406768,1
1312994063,1226486902,10138295,10421351,1
1309398027,1227079980,10378688,10393418,1
1312457066,1226523171,10406695,10451946,1
1314441017,1225754863,10235416,10389503,1
1300320671,1226885067,10421210,10394709,1
1295302653,1226301051,10105060,10407973,1
1293448286,1226234014,10678229,10408890,1
1296180315,1227147055,10379902,10403298,1
1298175231,1227206246,10379924,10401086,1
1293004119,1226312038,10488909,10412689,1
1296875288,1225924955,10641382,10437138,1
1310238951,1231260141,10429624,10527474,1
1291905905,1226592300,10191690,10366111,1
1313751593,1226001186,10414953,10387991,1
1308293272,1226557823,10132565,10392568,1
1316061979,1230322915,10090299,10425318,1
1308946121,1226620823,10099061,10394397,1
1316344854,1231638969,10459596,10440296,1
1300802613,1226608455,10287925,10384071,1
1318205453,1226796030,10371804,10381512,1
1304999818,1226656570,10530417,10427098,1
1295848016,1226930280,10365986,10423093,1
1300852138,1227201905,10384681,10413083,1
1285499174,1226791952,10438975,10410189,1
1290317076,1226485795,10704082,10392394,1
1291509675,1226563043,10596726,10449945,1
1293893445,1230882718,10162068,10424508,1
1292962792,1226487041,10239494,10477786,1
1294147500,1226783117,10614806,10421000,1
1289489224,1227035937,10525455,10392587,1
1289221155,1226335943,10228626,10388283,1
1290875678,1226670892,10393824,10390817,1
1294957057,1226632983,10378051,10397483,1
1294338878,1226007866,10231992,10406762,1
1292851839,1226481060,10156626,10405922,1
1308868159,1226235308,10389666,10399834,1
1317227243,1229948604,10259646,10518200,1
1311040149,1226432369,10152434,10396534,1
1315345465,1226636187,10426124,10535560,1
1313714744,1227419686,10228569,10441287,1
1315494905,1226187317,10304657,10383501,1
1316912344,1226532273,10564826,10412967,1
