cycles,instructions,cache_misses,branch_misses,label
33012018,39087949,8517,109426,1
57071146,75571595,9088,193007,1
33180009,39380774,8809,109495,1
33169591,39295046,8534,9981,1
33005976,39004215,8194,9193,1
32998895,39040189,8072,9376,1
54922379,72466028,9316,173868,1
33052586,39155892,8515,109496,1
33103526,39146647,8393,109661,1
32947780,38851981,8566,10357,1
32813201,38674953,8515,9926,1
34874802,39017996,8611,110187,1
32927177,38880621,8394,9650,1
33169895,39341333,7910,9028,1
32891150,38817980,8746,10025,1
33176402,39265261,8555,10125,1
32868405,38736977,7919,109835,1
33229225,39351012,8654,64313,1
33097706,38832735,8688,209967,1
33012122,38983966,8618,10035,1
32834536,38765197,8054,9764,1
34858320,38935567,8614,110462,1
32989766,39014921,7858,9762,1
33136227,39141642,8881,210146,1
33176240,39279437,8694,9515,1
33046508,39080262,8371,9840,1
33011035,39011334,8496,9655,1
32859155,38767552,8182,8953,1
33037145,38934579,8714,110455,1
33009290,39021801,8313,10222,1
34687491,38955859,11071,111715,1
32931476,38747736,9090,10209,1
33056227,39009309,8944,10984,1
32889817,38800563,8396,10060,1
33004740,38955146,8710,10404,1
52842248,68905788,9349,419436,1
33089871,39245694,7912,109984,1
32902380,38682292,8200,9802,1
33115820,39179257,8303,9317,1
33135846,39216396,8163,9102,1
32902048,38697490,9116,11739,1
32791442,38640898,7919,8989,1
33202685,39310848,7899,9510,1
33056841,39116619,7946,9029,1
32974375,38847823,8481,110538,1
32744318,38616025,7680,8652,1
52932524,69306854,8974,157984,1
33106911,39108019,8650,9548,1
33340192,39398252,8828,10682,1
32909718,38868895,7948,9124,1
33013511,38987624,8431,10000,1
33353483,39360189,9147,11194,1
33057073,38979145,8502,11280,1
33093725,39049090,8748,109800,1
33151343,39334090,7993,109429,1
33080871,39272549,8487,209178,1
33171772,39179523,8369,10136,1
32970211,38832575,8529,209230,1
32859216,38707619,8212,9906,1
33010262,39016032,8603,110248,1
35170046,39099620,7955,309733,1
53272171,69696496,9106,259768,1
35302805,39310376,8956,310246,1
33165503,39293318,8043,9004,1
34921067,39089858,8358,109979,1
32883794,38783789,8373,9954,1
34852646,38812782,8454,110334,1
33090453,39169834,7904,9251,1
32901971,38722848,8609,10086,1
33223755,39304695,8037,10260,1
35030519,39120493,8625,209664,1
34377878,39035778,8594,150042,1
33176121,39289432,8578,210112,1
32945378,38864559,7871,9826,1
33153278,39304125,8554,109690,1
32967624,38891445,8632,9489,1
56317251,74653559,8499,183627,1
33085493,39089019,8042,9500,1
32931030,38881547,8139,9346,1
32960996,38825668,8598,10085,1
32960054,38884560,8465,9974,1
33202130,39260820,8289,9972,1
33020566,38952925,8486,10064,1
54982242,72447470,8936,172786,1
34987642,39087011,8266,209265,1
33196433,39236287,8423,9695,1
33007974,38964537,8053,9708,1
33248454,39147432,8993,166873,1
32808577,38668085,8161,9539,1
55982839,73971823,9338,180292,1
32931788,38798723,8371,9827,1
32947788,38891865,7964,109896,1
33146222,39228352,8068,9803,1
33155133,39148971,8410,209727,1
33286976,39389195,8892,9772,1
34798306,38664656,8863,109784,1
33140554,39204229,8241,9759,1
32877456,38819752,7441,9463,1
34911128,39036693,8327,109856,1
32915300,38714633,9823,10327,1
33146966,39204966,8333,9332,1
32903211,38937206,7778,109670,1
33344135,39320351,8545,10686,1
33261066,39331637,8651,10130,1
33152639,39216901,8230,9329,1
32981318,38937320,7862,9473,1
32972099,38925910,8010,9709,1
57281477,72615856,9644,374018,1
33273535,39357316,8439,10075,1
33135137,39192413,8273,9899,1
32933932,38864529,7884,9441,1
33101322,39235249,14653,209679,1
33076507,39065860,8293,9822,1
33176961,39295119,7832,9139,1
32788008,38652357,8428,8977,1
32949319,38821490,8764,10048,1
32978972,38991218,8702,109687,1
32969431,39020170,7937,109798,1
33088472,39112613,8324,9609,1
32859212,38788279,7485,9368,1
32926983,38824852,8133,9796,1
34970100,39111081,8687,110295,1
32851562,38740878,8353,9568,1
33180629,39318036,9168,110263,1
57250280,75809768,9469,290122,1
32906189,38838303,8295,9546,1
33230182,39207575,9238,110438,1
33030816,38981928,8279,9978,1
33259849,39355912,8958,10145,1
34897385,38913736,8507,110015,1
33154855,39184656,8645,10271,1
56187448,74266741,9049,182898,1
32822828,38714808,8273,9349,1
33091155,38961490,9391,10804,1
35055134,39138344,8417,210312,1
32944311,38841479,8397,109348,1
55602257,73214478,101012,278367,1
33156504,39319622,7410,8801,1
32930886,38796118,8818,10101,1
32798986,38690724,7825,9632,1
33106358,39176640,8452,9368,1
32864918,38678264,8870,110607,1
32837463,38657560,8643,9509,1
33072414,39273224,7649,108942,1
32968271,38905711,8124,109881,1
33015536,39003372,8407,9549,1
33240831,39302468,8374,210272,1
32883039,38783133,8140,109500,1
33153081,39279995,7980,9622,1
33213845,39256465,8885,209529,1
33088175,39103088,8050,9716,1
33056261,39100162,8610,9322,1
32925726,38850911,8085,9794,1
33084144,39083383,8572,9499,1
34880061,38775453,8510,210063,1
32919675,38765683,8424,10435,1
33019235,38992450,7850,9762,1
33010854,38954509,8371,9875,1
33042105,39033111,8337,9782,1
32808356,38659162,7963,9789,1
33156230,39290685,8055,109580,1
33116778,39116365,8326,9479,1
33095729,39168286,8174,9569,1
32931218,38883531,322722,110122,1
34892849,39055197,8207,109521,1
33141371,39233204,7800,9557,1
33202194,39314706,8434,9556,1
32929836,38869159,8386,9758,1
56612664,74883306,9143,284834,1
