cycles,instructions,cache_misses,branch_misses,label
1397406725,1455553488,10804032,11143046,1
1399258415,1455769071,10988891,11137323,1
1397944493,1456196352,10665613,11140470,1
1399001208,1455865095,10821330,11107877,1
1401359776,1455920594,10795666,11187012,1
1400712715,1456156001,10927428,11092967,1
1403449611,1455385881,10573382,11283400,1
1395416487,1455963855,10600014,11133189,1
1397173519,1455576408,10757217,11141846,1
1390044698,1455559877,10733946,11106948,1
1397056640,1455225290,10884270,11125060,1
1405887922,1459232436,10851420,11174647,1
1403502578,1455805779,10749186,11151294,1
1402267051,1455722135,10576468,11192853,1
1396837284,1455734874,10954457,11149441,1
1395344388,1455346229,10678866,11103978,1
1398498493,1455526074,10781728,11266954,1
1391942876,1455085361,10830799,11133815,1
1399746649,1456322922,10876409,11152401,1
1399297108,1455793719,10544425,11157263,1
1401806627,1455562985,10836056,11145124,1
1395514057,1455686537,10530858,11159648,1
1393266700,1455446842,10485348,11101081,1
1398687141,1455694590,10727351,11124417,1
1398097197,1455553490,10936075,11128371,1
1402716251,1454953388,10802198,11208058,1
1395368111,1455192245,10773973,11172416,1
1392764143,1455581985,10524926,11130139,1
1396310013,1455706758,10695471,11136096,1
1401380136,1455237720,10714965,11283570,1
1396078436,1455766281,10804095,11087899,1
1395871450,1455228985,10571149,11113467,1
1402379917,1455401534,10925991,11830864,1
1394393055,1455839545,10591313,11150057,1
1396522954,1455650173,10783473,11125014,1
1394913402,1455346716,10873328,11131929,1
1396309637,1456262018,10941825,11122054,1
1392641353,1455225610,10640711,11143573,1
1395203469,1455833429,10551998,11101008,1
1398649304,1455352321,10703441,11134504,1
1403180144,1455759776,10878125,11169365,1
1395469548,1455737634,10865837,11123109,1
1394309139,1455247337,10843406,11112660,1
1396105914,1455670690,10931485,11134873,1
1395481438,1455060459,10587820,11115630,1
1398937313,1455638306,11014464,11168508,1
1396233099,1455838625,10980120,11114817,1
1393909902,1455298941,10857660,11120496,1
1394046573,1455675187,10803632,11101129,1
1402648987,1455694601,10890946,11179170,1
1398371219,1456017369,10878624,11168457,1
1401044397,1459467005,10682649,11177114,1
1397519953,1455826922,10647387,11201045,1
1389542730,1455744812,10707731,11135288,1
1396258584,1455854556,10831438,11176867,1
1397806553,1455838960,10722803,11174052,1
1395784726,1455599270,10883846,11136263,1
1400917182,1460060784,10772820,11184358,1
1395284628,1455451334,10599500,11167948,1
1401991333,1459623774,10601020,11139921,1
1398186654,1455345240,10815329,11145364,1
1396706583,1455259092,10810198,11152357,1
1400680285,1455575094,10907764,11279207,1
1388849325,1455629863,10866928,11103379,1
1392758436,1455552849,10649405,11104782,1
1391201264,1454950976,10649189,11113670,1
1399816648,1455771080,10824821,11156505,1
1395341538,1455777878,10873417,11116416,1
1394298043,1455500228,10814125,11090988,1
1397843443,1455669170,10722066,11175000,1
1400219330,1455538080,10734908,11138679,1
1397536296,1459286497,10839476,11127926,1
1395525531,1455577811,10946795,11118327,1
1393144832,1455753544,10879336,11138592,1
1394377472,1455677013,10921099,11124386,1
1392958316,1455585185,10612748,11122013,1
1392896509,1455316841,10630174,11127161,1
1403098784,1455193757,10719841,11121448,1
1402569154,1459542292,10808983,11158012,1
1399294635,1455554968,10758945,11127592,1
1393677349,1455526053,10865275,11143942,1
1394852062,1455341348,10964919,11119358,1
1394899822,1455767974,10703108,11134090,1
1398888713,1456319234,10841844,11157407,1
1394649271,1455772146,10914005,11158370,1
1392406672,1455364055,10567105,11146055,1
1395923082,1455769432,10865285,11122440,1
1406694159,1456149861,11027191,11319676,1
1395107364,1456057413,10971945,11142685,1
1400876912,1459241984,10666475,11187903,1
1398268087,1456168378,10981876,11197175,1
1387865614,1455363254,10520736,11110253,1
1394973354,1455814273,10539785,11115465,1
1400593741,1455294750,10747871,11197811,1
1398816101,1458775533,10873895,11197064,1
1398922093,1455239896,10594137,11191719,1
1394777176,1455808300,10920688,11151102,1
1389514662,1455511317,10616181,11114974,1
1393756706,1455327718,10447760,11121380,1
1393770854,1455436492,10747962,11131019,1
1393919517,1455164938,10674455,11090875,1
1400505794,1455638958,10700696,11206128,1
1395535574,1455519374,10637870,11126271,1
1395499540,1455140581,10702650,11141639,1
1403423053,1455970190,10946375,11189628,1
1398324667,1455661469,10589363,11129666,1
1389260642,1455542954,10617393,11128997,1
1403833431,1459794361,10904580,11175463,1
1392669284,1455516565,10814570,11124504,1
1393638092,1455561979,10776683,11156474,1
1398946155,1458898856,10695318,11170063,1
1405110877,1455811739,10743592,11165473,1
1407315526,1459457046,10915468,11170891,1
1397846414,1455604140,10889060,11135920,1
1392218059,1455294988,10581172,11143909,1
1391733575,1455599208,10784621,11116834,1
1394490459,1455289226,10833380,11184622,1
1389641358,1455391705,10649453,11120303,1
1392949805,1455697606,10676482,11131862,1
1394994932,1455816119,10876852,11173124,1
1394582656,1455478043,10587301,11113000,1
1393572519,1455583888,10626091,11123740,1
1392350886,1456189718,10692366,11114745,1
1399944003,1455890370,10790138,11170722,1
1399252466,1455466453,10864288,11151716,1
